customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST-01135,Male,0,No,No,72,No,No phone service,Fiber optic,No,No,Yes,Yes,No,Yes,Two year,Yes,Mailed check,92.05,6869.41,0
CUST-01136,Male,0,Yes,Yes,58,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,25.29,1465.58,0
CUST-01137,Female,0,No,No,32,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,72.95,2356.63,1
CUST-01138,Female,0,No,Yes,6,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),69.52,419.7,1
CUST-01139,Male,0,No,No,65,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),18.0,1166.5,0
CUST-01140,Female,0,Yes,No,44,No,No phone service,DSL,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,61.48,2600.94,1
CUST-01141,Male,0,Yes,No,9,Yes,No,DSL,No,Yes,Yes,No,Yes,No,One year,Yes,Electronic check,115.33,1087.23,1
CUST-01142,Female,1,No,No,52,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,21.31,1127.36,0
CUST-01143,Male,1,Yes,Yes,67,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,One year,Yes,Electronic check,34.47,2370.97,0
CUST-01144,Female,1,Yes,No,38,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,92.38,3390.64,0
CUST-01145,Female,0,Yes,No,3,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,91.17,260.79,1
CUST-01146,Male,0,Yes,Yes,72,Yes,No,DSL,No,Yes,No,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),54.57,4013.57,0
CUST-01147,Female,0,No,No,2,No,No phone service,Fiber optic,Yes,No,Yes,Yes,Yes,No,One year,Yes,Mailed check,53.86,113.09,0
CUST-01148,Male,1,No,No,34,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,Two year,Yes,Electronic check,51.82,1799.86,0
CUST-01149,Male,0,Yes,No,3,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),80.8,245.09,1
CUST-01150,Male,0,Yes,Yes,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,23.08,1592.09,0
CUST-01151,Male,0,No,No,13,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),21.48,273.91,0
CUST-01152,Female,0,Yes,No,22,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,84.83,1776.3,1
CUST-01153,Female,0,No,No,6,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),69.09,410.52,1
CUST-01154,Female,0,No,No,25,Yes,Yes,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,40.43,996.1,1
CUST-01155,Male,0,Yes,Yes,72,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,One year,Yes,Bank transfer (automatic),102.15,7241.72,0
CUST-01156,Female,0,No,No,72,Yes,No,DSL,No,Yes,No,No,Yes,No,Two year,Yes,Bank transfer (automatic),88.27,6072.06,0
CUST-01157,Male,1,No,No,2,Yes,No,Fiber optic,No,No,No,No,No,Yes,Two year,No,Mailed check,106.5,216.37,1
CUST-01158,Female,0,Yes,Yes,15,No,No phone service,Fiber optic,No,No,No,Yes,Yes,No,Two year,No,Electronic check,72.78,1137.28,0
CUST-01159,Female,0,Yes,No,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,21.74,191.51,0
CUST-01160,Female,0,No,No,21,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),19.44,391.59,0
CUST-01161,Male,1,Yes,Yes,57,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,No,Electronic check,93.7,5541.93,0
CUST-01162,Female,0,No,Yes,42,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),94.61,4131.32,1
CUST-01163,Female,1,No,No,13,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,Two year,Yes,Electronic check,47.16,619.75,1
CUST-01164,Male,0,Yes,No,15,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,24.45,361.57,0
CUST-01165,Female,1,Yes,No,33,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),18.0,595.44,0
CUST-01166,Male,1,No,Yes,6,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,56.53,347.91,1
CUST-01167,Female,0,Yes,Yes,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),26.17,76.6,0
CUST-01168,Male,0,No,No,8,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.72,161.88,0
CUST-01169,Male,0,No,No,4,Yes,No,DSL,Yes,No,Yes,Yes,Yes,No,Month-to-month,No,Credit card (automatic),61.24,240.09,0
CUST-01170,Female,0,No,Yes,13,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),19.68,253.35,0
CUST-01171,Male,0,Yes,Yes,72,Yes,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,No,Mailed check,94.33,6631.3,0
CUST-01172,Male,0,No,Yes,4,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,21.15,82.31,0
CUST-01173,Male,0,No,No,54,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,25.36,1421.96,0
CUST-01174,Male,0,No,No,24,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),20.23,479.18,0
CUST-01175,Male,0,Yes,Yes,32,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,No,Mailed check,83.11,2588.6,1
CUST-01176,Male,0,No,No,5,Yes,No,DSL,No,No,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),67.57,326.22,1
CUST-01177,Female,0,No,No,5,Yes,Yes,DSL,No,Yes,No,No,Yes,No,Two year,Yes,Mailed check,41.07,213.46,0
CUST-01178,Male,0,Yes,No,5,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,58.84,304.56,1
CUST-01179,Male,0,No,No,35,Yes,No,DSL,No,Yes,Yes,Yes,No,Yes,Two year,No,Bank transfer (automatic),56.16,2022.21,0
CUST-01180,Female,0,Yes,Yes,44,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,18.71,799.92,0
CUST-01181,Female,1,Yes,Yes,72,Yes,Yes,DSL,No,Yes,No,Yes,No,Yes,Two year,No,Electronic check,44.7,3280.33,0
CUST-01182,Female,0,No,No,16,Yes,No,Fiber optic,No,No,No,No,No,No,One year,No,Bank transfer (automatic),76.14,1212.94,0
CUST-01183,Female,0,Yes,No,19,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,One year,Yes,Electronic check,50.23,940.13,0
CUST-01184,Female,0,No,No,20,Yes,Yes,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),63.92,1328.37,0
CUST-01185,Female,0,No,No,10,No,No phone service,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,72.85,749.11,1
CUST-01186,Female,1,Yes,Yes,12,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),23.5,288.27,1
CUST-01187,Male,1,Yes,No,60,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),23.24,1330.97,0
CUST-01188,Male,0,No,No,13,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),63.11,816.05,0
CUST-01189,Female,0,No,No,65,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),82.72,5140.9,0
CUST-01190,Male,0,No,No,11,No,No phone service,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,47.66,539.21,1
CUST-01191,Male,0,No,No,13,Yes,Yes,Fiber optic,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),62.51,781.52,0
CUST-01192,Male,1,Yes,Yes,26,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Two year,Yes,Electronic check,55.73,1387.38,1
CUST-01193,Female,0,Yes,No,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),22.21,68.29,0
CUST-01194,Female,0,No,No,72,Yes,Yes,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),34.45,2577.13,0
CUST-01195,Male,0,No,No,54,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),73.26,3767.71,0
CUST-01196,Female,1,Yes,Yes,35,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,70.67,2453.98,1
CUST-01197,Male,0,No,No,72,Yes,Yes,DSL,No,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,63.97,4653.15,0
CUST-01198,Male,0,No,No,1,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,Two year,No,Mailed check,63.53,63.18,0
CUST-01199,Male,0,No,No,16,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,No,Month-to-month,No,Electronic check,49.92,819.54,0
CUST-01200,Male,0,Yes,No,62,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Mailed check,90.77,5349.69,0
CUST-01201,Female,0,No,Yes,18,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes,One year,Yes,Mailed check,78.83,1437.51,0
CUST-01202,Female,1,No,No,1,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,70.11,69.94,1
CUST-01203,Female,0,No,No,5,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Two year,No,Credit card (automatic),96.78,501.65,0
CUST-01204,Male,0,No,No,18,No,No phone service,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),111.7,1926.14,0
CUST-01205,Female,0,No,Yes,35,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,Yes,Credit card (automatic),81.62,2759.94,0
CUST-01206,Male,0,No,No,5,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,One year,No,Electronic check,75.01,360.64,1
CUST-01207,Female,0,No,No,19,No,No phone service,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,54.21,1009.18,1
CUST-01208,Male,0,Yes,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,27.06,27.51,1
CUST-01209,Male,0,Yes,Yes,20,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),21.45,413.67,1
CUST-01210,Male,1,No,No,72,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,No,Credit card (automatic),37.4,2653.91,0
CUST-01211,Female,0,Yes,No,29,Yes,No,Fiber optic,Yes,No,No,Yes,No,Yes,Two year,No,Bank transfer (automatic),83.39,2431.29,0
CUST-01212,Female,0,Yes,Yes,18,Yes,Yes,DSL,No,No,No,No,Yes,No,Two year,Yes,Mailed check,54.84,955.68,0
CUST-01213,Female,0,Yes,No,5,No,No phone service,Fiber optic,Yes,Yes,No,No,No,No,One year,No,Bank transfer (automatic),84.56,437.71,0
CUST-01214,Female,0,Yes,No,7,No,No phone service,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,40.59,272.54,0
CUST-01215,Male,0,Yes,No,2,Yes,No,DSL,No,Yes,Yes,Yes,No,No,Month-to-month,No,Electronic check,89.09,172.87,1
CUST-01216,Female,0,Yes,Yes,43,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,105.75,4731.61,1
CUST-01217,Female,0,No,No,2,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,No,Mailed check,53.92,109.61,1
CUST-01218,Male,0,No,No,15,No,No phone service,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Credit card (automatic),75.55,1151.39,1
CUST-01219,Male,0,No,No,44,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),27.2,1235.36,0
CUST-01220,Male,0,Yes,Yes,39,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,21.69,851.21,0
CUST-01221,Female,1,No,Yes,27,No,No phone service,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,69.88,1950.68,0
CUST-01222,Male,0,No,No,27,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No,Two year,No,Mailed check,77.98,2190.36,0
CUST-01223,Male,0,No,No,3,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),81.8,257.27,0
CUST-01224,Male,0,Yes,No,6,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,Yes,Month-to-month,No,Electronic check,52.46,328.73,0
CUST-01225,Female,0,Yes,No,24,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,One year,Yes,Credit card (automatic),42.4,1039.09,0
CUST-01226,Male,0,No,No,13,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,25.17,315.64,0
CUST-01227,Female,0,No,Yes,1,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Two year,No,Credit card (automatic),95.11,96.73,0
CUST-01228,Female,0,No,No,51,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Credit card (automatic),76.9,3781.97,1
CUST-01229,Male,0,No,No,33,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,No,Credit card (automatic),44.68,1441.6,0
CUST-01230,Male,0,Yes,Yes,12,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Two year,No,Credit card (automatic),75.91,870.0,0
CUST-01231,Female,0,No,No,3,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,22.6,67.22,0
CUST-01232,Male,1,Yes,Yes,28,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),24.66,707.83,0
CUST-01233,Male,0,No,Yes,13,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Two year,No,Bank transfer (automatic),54.5,685.91,0
CUST-01234,Female,0,No,No,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),22.81,199.02,0
CUST-01235,Female,0,No,No,40,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Two year,No,Mailed check,95.71,3885.47,0
CUST-01236,Male,0,Yes,Yes,12,Yes,Yes,DSL,No,No,Yes,Yes,No,Yes,Two year,No,Mailed check,45.38,532.26,0
CUST-01237,Female,0,Yes,Yes,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),18.0,71.49,0
CUST-01238,Male,0,No,No,21,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Two year,Yes,Electronic check,70.74,1453.9,0
CUST-01239,Male,0,No,No,56,Yes,No,DSL,No,No,Yes,No,Yes,Yes,One year,No,Credit card (automatic),108.38,6019.49,0
CUST-01240,Male,0,No,No,60,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,No,Electronic check,120.0,7074.93,1
CUST-01241,Female,0,No,No,60,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,One year,Yes,Electronic check,85.12,5328.31,0
CUST-01242,Male,0,Yes,Yes,17,Yes,No,DSL,No,No,No,Yes,No,Yes,Two year,No,Mailed check,37.69,636.28,0
CUST-01243,Male,1,No,No,50,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),65.05,3398.15,0
CUST-01244,Male,0,No,Yes,60,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),20.36,1213.98,0
CUST-01245,Female,1,No,No,19,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),90.36,1663.61,1
CUST-01246,Female,0,Yes,No,12,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,89.55,1122.14,1
CUST-01247,Female,0,No,Yes,38,Yes,No,DSL,No,Yes,No,No,Yes,No,One year,Yes,Mailed check,51.09,1905.47,0
CUST-01248,Female,1,Yes,Yes,72,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,No,Mailed check,76.42,5468.44,0
CUST-01249,Female,0,No,No,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,28.95,2028.72,0
CUST-01250,Male,1,No,No,10,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,21.56,220.26,0
CUST-01251,Female,0,Yes,No,72,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,Two year,Yes,Electronic check,36.9,2756.08,0
CUST-01252,Female,0,Yes,No,22,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,No,Mailed check,52.97,1118.05,1
CUST-01253,Female,1,No,No,11,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No,One year,No,Credit card (automatic),111.71,1199.57,0
CUST-01254,Male,0,No,Yes,72,Yes,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,No,Bank transfer (automatic),73.13,5496.78,0
CUST-01255,Female,1,Yes,No,67,Yes,Yes,DSL,No,No,Yes,No,Yes,No,Month-to-month,No,Mailed check,91.26,6116.6,1
CUST-01256,Female,1,Yes,No,37,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,No,Electronic check,69.0,2660.42,1
CUST-01257,Male,0,No,No,72,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,87.05,6359.83,1
CUST-01258,Female,0,No,No,36,No,No phone service,DSL,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,44.28,1652.6,1
CUST-01259,Male,0,Yes,No,18,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,42.5,779.29,0
CUST-01260,Male,0,No,No,72,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,No,Month-to-month,No,Mailed check,73.55,5077.72,1
CUST-01261,Male,0,Yes,Yes,72,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,49.58,3649.84,0
CUST-01262,Male,0,Yes,No,12,Yes,No,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),51.08,606.51,1
CUST-01263,Male,0,Yes,No,14,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Mailed check,75.21,1009.12,1
CUST-01264,Female,0,No,No,15,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,106.94,1656.65,1
CUST-01265,Male,1,Yes,No,55,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,No,Mailed check,83.98,4831.92,0
CUST-01266,Male,0,No,Yes,50,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,20.84,1065.39,1
CUST-01267,Female,0,Yes,Yes,72,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,90.2,6229.47,1
CUST-01268,Male,0,No,No,20,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,22.46,441.77,0
CUST-01269,Female,0,No,No,42,Yes,No,Fiber optic,No,Yes,No,No,No,No,One year,Yes,Electronic check,67.31,2789.05,1
CUST-01270,Female,0,No,Yes,62,Yes,No,DSL,No,Yes,No,Yes,Yes,Yes,One year,Yes,Mailed check,48.96,3149.9,0
CUST-01271,Female,0,No,No,8,Yes,No,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,No,Mailed check,59.94,484.08,0
CUST-01272,Male,1,No,Yes,31,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Two year,Yes,Electronic check,96.0,2885.33,1
CUST-01273,Male,0,No,No,25,Yes,No,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),54.0,1289.74,0
CUST-01274,Male,0,Yes,No,43,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,No,Month-to-month,No,Electronic check,61.25,2623.33,1
CUST-01275,Female,1,Yes,Yes,38,No,No phone service,Fiber optic,No,Yes,Yes,No,No,Yes,Two year,No,Bank transfer (automatic),77.28,2955.51,0
CUST-01276,Male,1,No,No,53,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,49.93,2711.88,0
CUST-01277,Male,0,Yes,No,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,22.48,253.85,0
CUST-01278,Male,0,Yes,Yes,7,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,73.53,494.86,1
CUST-01279,Female,0,No,No,52,No,No phone service,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,32.6,1754.78,1
CUST-01280,Female,0,Yes,Yes,14,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),21.3,289.16,0
CUST-01281,Male,0,No,No,10,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,74.13,742.8,1
CUST-01282,Male,0,Yes,No,13,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,71.06,881.05,0
CUST-01283,Male,1,No,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),19.37,37.16,0
CUST-01284,Male,0,No,No,47,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,18.47,878.76,0
